(22, 1, 1, 20, 20);א;י;ב;נ;ה;ק;ו;ק;ב;ח;ה;ז;ח;ר;ש;א;א;ש;מ;ה;(22, 1, 1, 1, 1)
(22, 1, 2, 20, 40);מ;ש;ת;א;ל;ו;י;ת;ע;ו;ש;ה;ו;ה;י;ה;נ;א;ד;ע;(22, 1, 2, 1, 21)
(22, 1, 2, 40, 60);ע;י;ש;ו;ת;א;ל;ו;ס;מ;ח;ך;י;ל;א;ק;ע;ז;א;ע;(22, 1, 2, 21, 41)
(22, 1, 3, 20, 80);ו;ט;י;ב;ת;ל;מ;ע;ו;ן;ו;א;י;נ;א;ר;ת;ה;מ;ל;(22, 1, 3, 1, 61)
(22, 1, 3, 40, 100);מ;ו;ב;י;ר;י;ה;י;ו;י;ד;ג;נ;ל;ס;מ;ח;ו;ד;ש;(22, 1, 3, 21, 81)
(22, 1, 4, 14, 120);ל;ו;ה;ר;ו;ת;ג;ו;פ;ת;ן;כ;ל;ע;א;ש;י;ן;ו;ד;(22, 1, 3, 41, 101)
(22, 1, 4, 34, 140);ת;כ;מ;ע;ש;ר;י;כ;ט;פ;ש;מ;ח;צ;נ;ל;א;צ;י;א;(22, 1, 4, 15, 121)
(22, 1, 4, 54, 160);ט;פ;ש;מ;א;צ;י;ן;כ;ל;ע;ק;י;ד;צ;ה;ת;א;ר;י;(22, 1, 4, 35, 141)
(22, 1, 5, 16, 180);ה;ו;ו;ט;י;ב;ה;ו;ם;י;ו;ג;ב;ו;א;ר;ל;ק;ע;מ;(22, 1, 4, 55, 161)
(22, 1, 5, 36, 200);י;מ;י;ב;ל;ע;פ;ל;ע;פ;י;כ;ו;ה;מ;ת;ו;ה;מ;ת;(22, 1, 5, 17, 181)
(22, 1, 6, 4, 220);נ;ה;י;כ;ר;פ;ס;י;י;כ;ו;נ;י;מ;א;ת;א;ל;ם;כ;(22, 1, 5, 37, 201)
(22, 1, 6, 24, 240);מ;ה;י;ו;ג;ה;ם;י;ד;ש;כ;ה;ת;א;ם;י;ק;מ;י;נ;(22, 1, 6, 5, 221)
(22, 1, 6, 44, 260);ר;א;י;ב;ח;ר;מ;ל;ך;ל;ו;ה;ה;ר;ה;מ;נ;ה;ו;ר;(22, 1, 6, 25, 241)
(22, 1, 7, 5, 280);נ;ו;ם;י;א;ו;ל;א;ל;ת;ו;נ;כ;ש;מ;ת;ש;ר;ל;ץ;(22, 1, 6, 45, 261)
(22, 1, 7, 25, 300);ו;ת;א;ש;ו;ו;ט;פ;ש;מ;ו;נ;מ;מ;א;ו;ה;א;ר;ו;(22, 1, 7, 6, 281)
(22, 1, 8, 17, 320);ח;ו;ו;י;ס;ו;ס;ם;י;ר;מ;נ;מ;ו;ל;ק;ו;א;צ;י;(22, 1, 7, 26, 301)
(22, 1, 8, 37, 340);ו;ו;י;ש;ר;פ;ו;ש;פ;ו;ב;ר;ע;י;ב;א;ז;מ;ו;ד;(22, 1, 8, 18, 321)
(22, 1, 8, 57, 360);נ;כ;ו;פ;ע;י;ו;א;ב;י;ק;ו;ח;ר;מ;ו;י;ש;ר;פ;(22, 1, 8, 38, 341)
(22, 1, 9, 11, 380);א;ו;ב;י;ס;מ;ח;ל;ה;ל;כ;ל;ו;כ;א;ל;ש;ח;ר;ש;(22, 1, 8, 58, 361)
(22, 1, 9, 31, 400);כ;ף;ס;א;י;ו;ה;מ;י;ד;ק;ם;ה;י;נ;פ;ת;מ;ג;מ;(22, 1, 9, 12, 381)
(22, 1, 10, 14, 420);ל;ק;ת;י;ם;י;כ;ל;מ;ב;א;ו;ה;ו;י;ב;ש;ל;ו;ח;(22, 1, 9, 32, 401)
(22, 1, 10, 34, 440);מ;ל;כ;ל;א;ו;ה;ו;ל;ק;ח;ש;מ;ם;י;נ;ז;ר;ו;ס;(22, 1, 10, 15, 421)
(22, 1, 10, 54, 460);ד;כ;ל;י;ו;ר;פ;ע;ר;ב;צ;י;ו;ק;ח;ש;י;ר;צ;ב;(22, 1, 10, 35, 441)
(22, 1, 11, 19, 480);ו;ז;ם;ש;א;ו;ר;ב;ע;י;ו;ח;ו;ר;ף;ל;ח;ז;א;ה;(22, 1, 10, 55, 461)
(22, 1, 12, 12, 500);י;ם;ד;ק;מ;ה;ת;א;א;ו;ל;ה;ו;ה;ל;א;ל;ו;ח;כ;(22, 1, 11, 20, 481)
(22, 1, 12, 32, 520);ו;ה;י;ת;ו;מ;נ;א;ל;י;ש;ד;ק;י;ה;ל;א;ה;ו;ה;(22, 1, 12, 13, 501)
(22, 1, 12, 52, 540);ח;י;כ;ו;ה;ל;ר;ו;צ;ו;ו;ת;מ;ש;ט;פ;ש;מ;ל;ה;(22, 1, 12, 33, 521)
(22, 1, 13, 15, 560);ר;ת;ו;א;ר;מ;ם;י;נ;י;ע;ר;ו;ה;ט;ו;ת;ד;ס;י;(22, 1, 12, 53, 541)
(22, 1, 13, 35, 580);ה;מ;ל;ל;כ;ו;ת;א;ל;ל;מ;ע;ל;א;ט;י;ב;ה;ו;ע;(22, 1, 13, 16, 561)
(22, 1, 13, 55, 600);ר;ע;ל;ב;ב;ש;י;ר;ח;ת;ם;י;ד;ג;ו;ב;ט;י;ב;ת;(22, 1, 13, 36, 581)
(22, 1, 14, 10, 620);ד;כ;ם;ד;א;ה;ש;ע;ת;ו;ו;נ;מ;מ;ק;י;ד;צ;ע;ש;(22, 1, 13, 56, 601)
(22, 1, 15, 4, 640);ב;ה;ל;כ;ו;ב;ל;ש;מ;א;ל;ש;מ;ר;כ;ם;י;ה;י;ג;(22, 1, 14, 11, 621)
(22, 1, 15, 24, 660);א;י;ו;ו;מ;ר;ח;ב;ו;ה;ר;ג;י;ה;ל;ע;ה;ה;כ;ח;(22, 1, 15, 5, 641)
(22, 1, 15, 44, 680);ו;ח;מ;ש;י;ן;כ;ל;ע;ו;ת;ר;מ;כ;מ;ב;ו;ה;פ;ס;(22, 1, 15, 25, 661)
(22, 1, 16, 16, 700);ק;י;ו;ו;מ;ר;ח;ל;ח;ב;ז;י;ן;כ;ל;ע;ל;י;ג;י;(22, 1, 15, 45, 681)
(22, 1, 16, 36, 720);ל;ח;ן;מ;ש;ה;מ;ה;ב;י;כ;ו;ת;ר;מ;כ;מ;ל;ר;ט;(22, 1, 16, 17, 701)
(22, 1, 17, 8, 740);י;ר;י;ן;כ;ל;ע;ה;ה;א;ר;ב;ו;ל;כ;א;מ;ו;ו;ק;(22, 1, 16, 37, 721)
(22, 1, 17, 28, 760);א;ל;ם;י;ו;ג;ג;ר;ה;ל;ד;י;מ;ת;ו;ו;מ;ר;ח;ק;(22, 1, 17, 9, 741)
(22, 2, 1, 15, 780);א;ו;ה;ד;מ;ע;א;י;ת;ר;מ;ש;מ;ל;ע;ל;ו;מ;ח;י;(22, 1, 17, 29, 761)
(22, 2, 1, 35, 800);ו;א;ר;ל;ה;פ;צ;א;ו;ר;ו;צ;מ;ל;ע;ה;ב;צ;י;ת;(22, 2, 1, 16, 781)
(22, 2, 1, 55, 820);ו;ת;ל;ע;ב;י;ש;א;ה;מ;ו;י;ב;ר;ב;ד;י;ה;מ;ת;(22, 2, 1, 36, 801)
(22, 2, 2, 16, 840);כ;ר;מ;א;י;ו;ה;ו;ה;י;י;נ;נ;ע;י;ו;י;ת;ח;כ;(22, 2, 1, 56, 821)
(22, 2, 2, 36, 860);מ;ל;ת;ו;ח;ל;ה;ל;ע;ר;א;ב;ו;ן;ו;ז;ח;ב;ו;ת;(22, 2, 2, 17, 841)
(22, 2, 3, 8, 880);ו;ז;ח;ד;ו;ע;י;כ;ו;ב;א;ר;ו;ק;ץ;ו;ר;י;ן;ע;(22, 2, 2, 37, 861)
(22, 2, 3, 28, 900);ב;ז;כ;י;א;ל;ו;ץ;ק;ל;ח;פ;י;ו;ד;ע;ו;מ;ל;ן;(22, 2, 3, 9, 881)
(22, 2, 3, 48, 920);א;ב;י;א;ב;י;כ;ו;ל;ה;כ;ח;ה;מ;ה;מ;ת;י;ם;א;(22, 2, 3, 29, 901)
(22, 2, 4, 14, 940);נ;ה;ר;ש;י;א;ל;ה;ל;פ;ע;ה;נ;ה;ר;ח;א;י;א;ל;(22, 2, 3, 49, 921)
(22, 2, 4, 34, 960);י;ח;י;ו;ת;נ;ו;מ;א;ב;ק;י;ד;צ;ו;ו;ב;ו;ש;פ;(22, 2, 4, 15, 941)
(22, 2, 5, 19, 980);י;ה;י;ר;ב;ג;ד;ג;ו;ב;ן;י;י;ה;י;כ;ף;א;ו;ה;(22, 2, 4, 35, 961)
(22, 2, 5, 39, 1000);ו;א;ש;כ;ב;י;ח;ר;ה;ר;ש;א;ה;ו;נ;י;א;ל;ו;ר;(22, 2, 5, 20, 981)
(22, 2, 5, 59, 1020);ע;ב;ש;י;א;ל;ו;ת;ו;מ;כ;א;ו;ה;ו;ו;ש;פ;נ;ל;(22, 2, 5, 40, 1001)
(22, 2, 5, 79, 1040);ב;ק;י;ו;ם;י;ו;ג;ה;ל;כ;ו;י;ל;א;ף;ס;א;י;ו;(22, 2, 5, 60, 1021)
(22, 2, 6, 8, 1060);כ;ה;ל;א;א;ו;ל;ה;ם;י;מ;ע;ה;ל;כ;ו;י;ל;א;ץ;(22, 2, 5, 80, 1041)
(22, 2, 6, 28, 1080);ח;ה;צ;י;ל;מ;ו;ו;א;ש;י;ל;ש;מ;ו;י;ל;ע;ם;ל;(22, 2, 6, 9, 1061)
(22, 2, 6, 48, 1100);ל;ה;ב;ר;מ;ה;י;ו;ה;ר;מ;א;י;ו;ו;ל;ת;ו;ד;י;(22, 2, 6, 29, 1081)
(22, 2, 6, 68, 1120);ב;ע;ו;י;ל;ע;ד;י;ב;כ;מ;ו;י;ת;מ;ד;ע;ו;ל;א;(22, 2, 6, 49, 1101)
(22, 2, 7, 17, 1140);ך;י;כ;ש;נ;ו;מ;ו;ק;י;ע;ת;פ;א;ו;ל;ה;ט;י;ט;(22, 2, 6, 69, 1121)
(22, 2, 7, 37, 1160);ש;מ;ל;ת;י;י;ה;ו;ך;י;ע;ז;ע;ז;מ;ו;צ;ק;י;ו;(22, 2, 7, 18, 1141)
(22, 2, 8, 14, 1180);ר;ם;י;ו;ג;ת;ו;ל;ש;ה;ת;א;י;כ;ו;מ;ל;ת;ו;ס;(22, 2, 7, 38, 1161)
(22, 2, 8, 34, 1200);מ;ד;מ;ם;י;מ;ע;ר;ת;י;ל;כ;ך;ו;ל;ש;י;ם;י;ב;(22, 2, 8, 15, 1181)
(22, 2, 8, 54, 1220);ש;י;ל;כ;ו;ה;י;ר;ק;ץ;ר;א;ס;מ;ח;ו;ם;ד;א;י;(22, 2, 8, 35, 1201)
(22, 2, 9, 16, 1240);ו;ת;י;ב;ל;ע;ר;ע;צ;ב;ע;צ;ב;י;ו;ה;ה;ב;י;ב;(22, 2, 8, 55, 1221)
(22, 2, 9, 36, 1260);ף;כ;מ;ל;צ;נ;ה;ל;ו;נ;ק;ם;ו;ר;מ;ב;ם;ו;ש;ל;(22, 2, 9, 17, 1241)
(22, 2, 10, 18, 1280);מ;ע;ת;ו;צ;ק;ך;ת;י;ב;ל;ת;ש;ב;ת;צ;ע;י;ע;ר;(22, 2, 9, 37, 1261)
(22, 2, 11, 5, 1300);ן;ב;א;י;כ;ך;ש;פ;נ;א;ט;ו;ח;ו;ם;י;ב;ר;ם;י;(22, 2, 10, 19, 1281)
(22, 2, 11, 25, 1320);נ;נ;ע;י;ץ;ע;מ;ס;י;פ;כ;ו;ק;ע;ז;ת;ר;י;ק;מ;(22, 2, 11, 6, 1301)
(22, 2, 12, 19, 1340);ן;נ;ו;כ;ו;ם;י;מ;ד;ב;ר;י;ע;ה;נ;ב;י;ו;ה;ה;(22, 2, 11, 26, 1321)
(22, 2, 13, 11, 1360);י;ת;א;מ;ה;נ;ה;א;ו;ל;ה;ה;ל;ו;ע;ב;ה;י;ר;ק;(22, 2, 12, 20, 1341)
(22, 2, 13, 31, 1380);ד;ב;ם;י;מ;ע;ו;ע;ג;י;י;ו;ת;ו;א;ב;צ;ה;ו;ה;(22, 2, 13, 12, 1361)
(22, 2, 14, 1, 1400);כ;ו;פ;ע;י;ק;י;ר;י;ד;ב;ם;י;מ;א;ל;ו;ש;א;י;(22, 2, 13, 32, 1381)
(22, 2, 14, 21, 1420);י;ד;ו;ב;כ;ת;א;ת;ע;ד;ל;ץ;ר;א;ה;א;ל;מ;ת;י;(22, 2, 14, 2, 1401)
(22, 2, 15, 5, 1440);ש;מ;י;ו;ה;ם;י;ל;ע;ו;ס;כ;י;ם;י;מ;כ;ה;ו;ה;(22, 2, 14, 22, 1421)
(22, 2, 15, 25, 1460);ר;כ;ש;ף;א;ו;ך;ת;מ;ח;ח;פ;ס;מ;ו;ה;ע;ר;ה;ק;(22, 2, 15, 6, 1441)
(22, 2, 16, 3, 1480);ע;ב;ש;ם;ה;י;ר;ו;ע;מ;ל;ע;ט;י;ב;ה;ן;ע;מ;ל;(22, 2, 15, 26, 1461)
(22, 2, 16, 23, 1500);ה;ו;ה;ת;א;ם;ג;ה;ת;ש;ד;ו;ב;כ;מ;ן;ו;ל;ק;ת;(22, 2, 16, 4, 1481)
(22, 2, 16, 43, 1520);ה;י;ן;י;מ;י;ס;ו;כ;ך;י;ל;ע;ב;ו;ס;ת;ל;ר;ע;(22, 2, 16, 24, 1501)
(22, 2, 17, 4, 1540);מ;ח;י;כ;ך;ד;ו;ב;כ;ל;ע;ן;ו;ל;ק;י;ק;ו;ה;ו;(22, 2, 16, 44, 1521)
(22, 2, 17, 24, 1560);ח;י;ת;ו;מ;ה;ב;ד;ש;ו;ך;ס;כ;י;ן;ו;נ;ב;ל;ס;(22, 2, 17, 5, 1541)
(22, 2, 17, 44, 1580);י;ר;ק;ץ;ר;א;ס;מ;ח;ו;ם;ד;א;י;מ;ד;מ;ן;ת;י;(22, 2, 17, 25, 1561)
(22, 2, 18, 10, 1600);ל;ס;פ;ל;י;ע;ו;ה;ה;מ;ה;ב;י;ב;ש;י;ל;כ;ו;ה;(22, 2, 17, 45, 1581)
(22, 2, 18, 30, 1620);ש;ה;ר;ו;מ;ו;ה;כ;ס;מ;ו;ר;צ;י;ו;ל;ס;פ;י;כ;(22, 2, 18, 11, 1601)
(22, 2, 18, 50, 1640);ע;ל;ו;י;ל;ע;ו;ר;צ;י;ר;צ;י;ח;ט;ב;י;כ;ר;ק;(22, 2, 18, 31, 1621)
(22, 2, 19, 6, 1660);ר;מ;א;י;ו;ה;ם;י;מ;ל;א;ם;י;ל;י;ל;א;ת;ו;ש;(22, 2, 18, 51, 1641)
(22, 2, 19, 26, 1680);ם;מ;ו;ד;ן;ב;א;ל;י;ר;ו;ע;ה;צ;י;ק;ה;ץ;ע;ל;(22, 2, 19, 7, 1661)
(22, 2, 19, 46, 1700);ב;ה;ז;ש;ו;פ;ת;א;ו;ה;ה;נ;ה;ה;ר;ו;י;א;ו;ה;(22, 2, 19, 27, 1681)
(22, 2, 20, 2, 1720);י;ו;ו;ב;ר;ק;ב;ן;י;א;ח;ו;ר;ל;כ;ו;ף;ס;כ;ו;(22, 2, 19, 47, 1701)
(22, 2, 20, 22, 1740);כ;ו;י;נ;פ;מ;ס;ה;ו;ש;ד;ק;ל;כ;י;ה;ב;ה;ו;ה;(22, 2, 20, 3, 1721)
(22, 3, 1, 15, 1760);א;י;ב;נ;ה;ק;ו;ק;ב;ח;ל;ה;ל;פ;ת;ץ;ר;א;ה;ל;(22, 2, 20, 23, 1741)
(22, 3, 2, 12, 1780);ע;מ;ש;י;ת;ע;מ;ש;ה;ו;ה;י;ת;ו;נ;י;ג;ש;ל;ע;(22, 3, 1, 16, 1761)
(22, 3, 2, 32, 1800);נ;ש;ב;ר;ק;ב;ך;ל;ע;פ;ה;ו;ה;י;י;ת;א;ר;י;ך;(22, 3, 2, 13, 1781)
(22, 3, 2, 52, 1820);ע;י;ד;ו;ת;ם;י;נ;ש;ב;ר;ק;ב;ו;ה;י;י;ח;ם;י;(22, 3, 2, 33, 1801)
(22, 3, 3, 8, 1840);מ;י;ת;מ;ה;ו;ל;א;ר;ו;כ;ז;ת;ם;ח;ר;ז;ג;ר;ב;(22, 3, 2, 53, 1821)
(22, 3, 3, 28, 1860);ה;ל;ס;ן;ר;א;פ;ר;ה;מ;ש;ו;ד;ק;ו;א;ו;ב;י;ן;(22, 3, 3, 9, 1841)
(22, 3, 3, 48, 1880);א;ל;מ;ו;ת;ל;ה;ת;ו;ו;ד;ו;ה;ם;י;מ;ש;ה;ס;כ;(22, 3, 3, 29, 1861)
(22, 3, 4, 15, 1900);נ;ר;ק;ה;י;ה;ת;ר;ו;א;כ;ה;ג;נ;ו;ץ;ר;א;ה;ה;(22, 3, 3, 49, 1881)
(22, 3, 5, 1, 1920);ל;ה;ז;ע;ן;ו;י;ב;ח;ם;ש;ו;ו;ל;ו;ד;י;מ;ם;י;(22, 3, 4, 16, 1901)
(22, 3, 5, 21, 1940);ג;ר;ל;ף;ש;ר;א;צ;י;ו;ר;ב;ד;ך;ל;י;ו;י;נ;פ;(22, 3, 5, 2, 1921)
(22, 3, 6, 17, 1960);ת;י;ו;ה;א;ר;ץ;ר;א;ד;ד;מ;י;ו;ד;מ;ע;ו;י;ל;(22, 3, 5, 22, 1941)
(22, 3, 6, 37, 1980);ח;ש;ד;ע;י;ר;ר;ה;ו;צ;צ;פ;ת;י;ו;ם;י;ו;ג;ר;(22, 3, 6, 18, 1961)
(22, 3, 6, 57, 2000);ם;ל;ו;ע;ת;ו;כ;י;ל;ה;ם;ל;ו;ע;ת;ו;ע;ב;ג;ו;(22, 3, 6, 38, 1981)
(22, 3, 7, 18, 2020);ש;ו;כ;י;ל;ה;א;י;ת;י;א;ר;ן;ו;א;ת;ח;ת;ו;ל;(22, 3, 6, 58, 2001)
(22, 3, 7, 38, 2040);ן;י;ד;מ;ץ;ר;א;ת;ו;ע;י;ר;י;ן;ו;ז;ג;ר;י;ן;(22, 3, 7, 19, 2021)
(22, 3, 8, 20, 2060);ר;ה;נ;ב;ם;א;ה;ו;ה;י;ה;ר;ח;ם;י;ר;ה;נ;ב;ה;(22, 3, 8, 1, 2041)
(22, 3, 8, 40, 2080);כ;ר;ת;י;כ;ך;ת;ר;ב;ע;ם;י;ב;ם;א;ך;פ;א;ם;י;(22, 3, 8, 21, 2061)
(22, 3, 8, 60, 2100);ה;ע;ו;ש;י;ך;י;ת;ב;כ;ר;מ;ך;י;ס;ו;ס;ל;ע;ב;(22, 3, 8, 41, 2081)
(22, 3, 9, 20, 2120);ו;ט;מ;ת;ו;ע;ב;ש;ך;ת;ש;ק;ר;ו;ע;ת;ה;י;ר;ע;(22, 3, 9, 1, 2101)
(22, 3, 10, 1, 2140);ר;ץ;ר;א;ע;ק;ב;ת;ת;ו;ר;ה;נ;ה;ל;ס;ר;מ;א;ת;(22, 3, 9, 21, 2121)
(22, 3, 10, 21, 2160);ב;ע;ם;י;מ;ם;ר;ז;ם;י;ר;ה;ו;ל;י;ח;י;ך;ו;א;(22, 3, 10, 2, 2141)
(22, 3, 10, 41, 2180);ו;ה;י;ד;י;ם;ו;ר;ו;ל;ו;ק;ם;ו;ה;ת;ן;ת;נ;ר;(22, 3, 10, 22, 2161)
(22, 3, 11, 17, 2200);ר;ו;א;ל;ה;ל;ב;ז;ד;מ;ע;ח;ר;י;ש;מ;ש;א;ש;נ;(22, 3, 10, 42, 2181)
(22, 3, 11, 37, 2220);ת;י;נ;ח;ק;ר;ב;ה;ג;נ;ל;ו;כ;ל;ה;י;ך;י;צ;ח;(22, 3, 11, 18, 2201)
(22, 3, 12, 19, 2240);ג;ש;ו;ד;ת;ף;א;ב;ץ;ר;א;ד;ע;צ;ת;ם;ע;ז;ב;ך;(22, 3, 11, 38, 2221)
(22, 3, 13, 17, 2260);ת;א;ע;ש;י;ל;ך;מ;ע;ע;ש;י;ל;ת;א;צ;י;ם;י;ו;(22, 3, 12, 20, 2241)
(22, 3, 13, 37, 2280);ע;ע;ש;ר;ת;י;ב;מ;ש;א;ר;ת;צ;ח;מ;ך;ח;י;ש;מ;(22, 3, 13, 18, 2261)
(22, 3, 14, 4, 2300);ת;ב;ק;נ;ה;ל;ס;ר;א;ו;צ;ד;ע;ד;ו;ס;י;ת;ו;ר;(22, 3, 13, 38, 2281)
(22, 3, 14, 24, 2320);פ;ה;ל;ו;ר;ע;ס;י;ו;ז;ר;פ;ש;א;ר;ו;י;ט;מ;ב;(22, 3, 14, 5, 2301)
(22, 3, 14, 44, 2340);י;נ;ע;ל;כ;א;ל;ו;מ;כ;ם;ת;צ;י;ל;ע;י;נ;צ;י;(22, 3, 14, 25, 2321)
(22, 3, 15, 15, 2360);ר;מ;ח;ך;י;ס;ו;ס;ם;י;ב;ת;כ;ר;ד;ר;ת;ס;מ;ב;(22, 3, 14, 45, 2341)
(22, 3, 16, 13, 2380);נ;ט;ב;ז;ג;ר;ת;ו;י;ת;ע;מ;ש;ם;י;ב;ר;ם;י;מ;(22, 3, 15, 16, 2361)
(22, 3, 16, 33, 2400);ב;ק;ר;א;ו;ב;י;י;ת;פ;ש;ו;ל;ל;צ;ל;ו;ק;ל;י;(22, 3, 16, 14, 2381)
(22, 3, 16, 53, 2420);ו;נ;א;ר;ש;א;ז;ג;ר;א;י;ת;ח;ת;ו;י;מ;צ;ע;ב;(22, 3, 16, 34, 2401)
(22, 3, 16, 73, 2440);ד;ו;ג;י;ם;ע;ל;ת;ו;ל;ע;ל;ה;ר;צ;ם;ו;י;ל;ח;(22, 3, 16, 54, 2421)
(22, 3, 17, 18, 2460);ב;י;ן;י;א;ו;ח;ר;פ;ת;א;ל;ה;נ;א;ת;י;כ;ו;נ;(22, 3, 16, 74, 2441)
(22, 3, 17, 38, 2480);ש;ו;ת;י;ז;ה;ש;ע;מ;ש;ח;כ;ם;י;נ;פ;ג;ב;ל;ו;(22, 3, 17, 19, 2461)
(22, 3, 17, 58, 2500);ה;ל;כ;מ;מ;ר;ז;ג;ל;כ;א;ה;ש;ע;א;ל;ת;ו;מ;ד;(22, 3, 17, 39, 2481)
(22, 3, 18, 4, 2520);י;נ;א;ו;ם;י;ת;פ;ר;ב;ר;ק;ב;ן;י;א;ו;ן;א;צ;(22, 3, 17, 59, 2501)
(22, 3, 18, 24, 2540);ה;ל;א;ב;ה;ל;י;ג;א;ה;ז;ו;ל;ע;א;ה;ו;ה;י;ב;(22, 3, 18, 5, 2521)
(22, 3, 19, 15, 2560);ש;י;ו;י;ל;י;ח;י;נ;ד;א;ה;ו;ה;י;י;ע;ש;י;י;(22, 3, 18, 25, 2541)
(22, 3, 19, 35, 2580);י;י;ת;ו;מ;ב;ל;ע;ו;ת;ו;ל;י;א;כ;י;ל;ג;ר;ם;(22, 3, 19, 16, 2561)
(22, 3, 19, 53, 2598); ; ;י;ת;ו;נ;י;ג;נ;ב;ח;צ;נ;מ;ל;י;נ;כ;ר;ד;(22, 3, 19, 36, 2581)
